name,lat,lng,address,province,city,area,uid,tag1,tag2
宏玮大酒店-图书阅览室,33.77595943663647,119.804718,射河南路351号,江苏省,盐城市,阜宁县,d30fef0366fb74408bdb7337,教育培训,图书馆
建湖县图书馆,33.44309134381771,119.796513,湖中南路文化艺术中心B座,江苏省,盐城市,建湖县,7dd6bc7370807929bfa82270,教育培训,图书馆
千水教育图书馆(东校区),33.53461702517098,120.033785,盐城市建湖县港口大道幸福家园西南侧,江苏省,盐城市,建湖县,e546c9690ee13f0ff90cad27,教育培训,图书馆
盐城市图书馆,33.34686573956708,120.169042,盐城市盐都区府西路6号,江苏省,盐城市,盐都区,1058ad6d3d829d1eeb12e422,教育培训,图书馆
盐都区图书馆,33.33746906804054,120.166215,新都街道(城南新区)盐渎明城西门1号楼,江苏省,盐城市,盐都区,944c21325c8e3fc96e20b923,教育培训,图书馆
盐城市图书馆24小时自助图书馆,33.34649107858557,120.169104,府南路与府西路交叉口南150米,江苏省,盐城市,盐都区,19cd59983adc72f9b6f42ffc,教育培训,图书馆
盐渎书城,33.324048850367625,120.154666,江苏省盐城市盐都区神州路39号,江苏省,盐城市,盐都区,418bae43b148e9bba1a934d1,教育培训,图书馆
美术书房馆,33.332573820440494,120.169033,盐城市盐都区福裕路盐城市日月路小学北侧约40米,江苏省,盐城市,盐都区,ccad041940f34bceab175a08,教育培训,图书馆
东台市图书馆,32.85963085483124,120.315324,金海中路41号,江苏省,盐城市,东台市,4edf9fbf1d702494cc06a462,教育培训,图书馆
东台市新图书馆,32.87174010746249,120.32903,北海中路2号东台市人民法院北侧,江苏省,盐城市,东台市,e903e68a0fcd9653d81318aa,教育培训,图书馆
东台市富东图书馆,32.71827169377898,120.564523,江苏省盐城市东台市东升路87,江苏省,盐城市,东台市,c6f43d675fbf8f64a1a93498,教育培训,图书馆
响水少年儿童图书馆,34.19999203980019,119.584981,双园路419号2楼,江苏省,盐城市,响水县,61f634f636602e786b49f3d0,教育培训,图书馆
盐城市亭湖区图书馆,33.40167605800194,120.219474,江苏省盐城市亭湖区东亭路10号,江苏省,盐城市,亭湖区,c5ade223c93488d7b9df8f3f,教育培训,图书馆
盐城市少儿图书馆,33.393199019854045,120.153892,盐城市亭湖区毓龙路旭日家园西北侧约160米,江苏省,盐城市,亭湖区,f82aba3e35ce91544f3a5953,教育培训,图书馆
盐城工学院-图书馆,33.38247734717693,120.206289,希望大道中路1号,江苏省,盐城市,亭湖区,b2aea82b6fc6102c8a2fb55d,教育培训,图书馆
盐城师范学院(新长校区)-图书馆,33.377568479497654,120.210965,江苏省盐城市亭湖区希望大道南路2号,江苏省,盐城市,亭湖区,c86b4da6c04840ded22dd6ce,教育培训,图书馆
盐城工学院(建军路校区)-图书馆,33.401439733060876,120.183479,江苏省盐城市亭湖区建军东路211号,江苏省,盐城市,亭湖区,69fcd6df5b13b652ca2915c9,教育培训,图书馆
盐城技师学院文港北路校区图书馆,33.38683158668615,120.169957,盐城市亭湖区文港中路江苏省盐城技师学院,江苏省,盐城市,亭湖区,5549a050a063dfe409a8d4a6,教育培训,图书馆
盐城生物工程高等职业技术学校-图书馆,33.42295328693356,120.246248,亭湖大道学府路1号,江苏省,盐城市,亭湖区,58cc116a9023e9554054d7de,教育培训,图书馆
北城路社区图书阅览室,33.38553471912932,120.133767,北城根北巷26,江苏省,盐城市,亭湖区,ec680e8067e2888f704b87c1,教育培训,图书馆
盐城市图书馆红果假期文化少儿培训分部,33.35523332357709,120.154596,解放南路188号缤纷亚洲2楼,江苏省,盐城市,亭湖区,936854171014ba68d8d8918a,教育培训,培训机构
华图教育(书之苑书店),33.38560742740457,120.159646,江苏省盐城市亭湖区开放大道50-5号,江苏省,盐城市,亭湖区,a6ad3414f702b917f8dc8579,教育培训,培训机构
大丰城东新区图书馆,33.20373879314194,120.502902,江苏省盐城市大丰区城东新区环湖南路6号,江苏省,盐城市,大丰区,23309e3874dd7b1ec2f1cf99,教育培训,图书馆
万孚教育图书馆(城西分馆),33.20096647508424,120.453291,盐城市大丰区健康西路新词大酒店,江苏省,盐城市,大丰区,b9e4c77306450a3c22f0174e,教育培训,图书馆
思维导图记忆馆,33.187221522481906,120.45516,盐城市大丰区常新南路上海花园,江苏省,盐城市,大丰区,4497afe1dd836cc2d618b700,教育培训,培训机构
扬州市图书馆(广陵新城分馆),32.391629606468875,119.512489,江苏省扬州市广陵区新城信息大道1号江苏信息服务产业基地(扬州)1期内,江苏省,扬州市,广陵区,11df193d79b2f6e9e856faf2,教育培训,图书馆
扬州市图书馆24小时自助图书馆,32.39485707283986,119.440964,扬州市广陵区汶河南路金鹰国际购物中心(汶河南路店)东南侧约110米,江苏省,扬州市,广陵区,9572b2d98750953f4d2fdfc1,教育培训,图书馆
曲江城市书房,32.404474005836995,119.477103,中海玺园北门旁,江苏省,扬州市,广陵区,4ec5ccee748693b1a3acc429,教育培训,图书馆
万科城市之光24小时城市书房,32.36790604645149,119.463617,江苏省扬州市广陵区联谊路99号,江苏省,扬州市,广陵区,ea69ee52aaf850f8901fc91b,教育培训,图书馆
生态科技新城图书馆,32.42401858844024,119.531118,扬州市广陵区凤凰岛路与老万福路交叉路口往西南约220米,江苏省,扬州市,广陵区,68da805d764564049c09f73b,教育培训,图书馆
城市书房,32.39486933602714,119.500756,扬州市广陵区秦邮路与文昌东路交叉路口往东南约220米,江苏省,扬州市,广陵区,ab39d038dc6c5add841541e8,教育培训,图书馆
城市书房,32.39912623576366,119.450462,扬州市广陵区马坊巷茂业百货(文昌店)西北侧约230米,江苏省,扬州市,广陵区,0b1fdca52e120efd774ff1fd,教育培训,图书馆
七里河城市书房,32.37388506846627,119.455032,渡江南路江南左岸底商,江苏省,扬州市,广陵区,4cdf9b07a2df60887369d31b,教育培训,图书馆
扬州市图书馆个园社区分馆,32.40206486582564,119.453628,扬州市广陵区盐阜西路准提寺民间收藏品市场东南侧约130米,江苏省,扬州市,广陵区,6f8982ad79a1075858f6be8b,教育培训,图书馆
玉蜻蜓雅致酒店-图书馆,32.40090970635923,119.440137,汶河北路42号玉蜻蜓雅致酒店3层,江苏省,扬州市,广陵区,1f9e4b64980d756102294f0f,教育培训,图书馆
萃园城市酒店-书吧,32.39583638543074,119.444212,江苏省扬州市广陵区文昌中路459号萃园城市酒店,江苏省,扬州市,广陵区,d4f7d611e9484ad452e5c545,教育培训,图书馆
安妮花阅读馆,32.390373276573875,119.440398,汶河南路35号空中花园2层西侧,江苏省,扬州市,广陵区,c5591a19bc5075aaf50e77ca,教育培训,培训机构
扬州市汶河小学-正谊书院,32.39782951553475,119.445384,扬州市广陵区北柳巷扬州市汶河小学(北柳巷校区),江苏省,扬州市,广陵区,435c4c43bb6d6b05f4b91685,教育培训,其他
扬州蓝天大厦-电子阅览室,32.40090970635923,119.440137,汶河北路42号玉蜻蜓雅致酒店1层,江苏省,扬州市,广陵区,fa8f98118df08c37970319c2,教育培训,其他
宝应县图书馆,33.23865575392645,119.320106,江苏省扬州市宝应县安宜北路2号(老体育场内),江苏省,扬州市,宝应县,7086f5036af384a517b54b7a,教育培训,图书馆
城市书房,33.23141171467481,119.340875,白田南路47号,江苏省,扬州市,宝应县,c5bfaafb74af77f0606858f6,教育培训,图书馆
城市书房(学超公园馆),33.239040177328086,119.36836,扬州市宝应县东阳中路宝应县人民政府东南侧约140米,江苏省,扬州市,宝应县,3ba6819c8636ab60744ff1f7,教育培训,图书馆
江都图书馆,32.426638551982606,119.564709,江苏省扬州市江都区工农路37号,江苏省,扬州市,江都区,44207646a6cf8e6bdfee8bba,教育培训,图书馆
白沙莱茵城邦城市书房,32.363121288945365,119.710883,扬州市江都区新城路扬州市江都区大桥中心小学(新城路)东北侧约50米,江苏省,扬州市,江都区,712751fd31779620902ca317,教育培训,图书馆
江都中等专业学院-职教集团图书馆,32.38760447904352,119.604755,江苏省扬州市江都区336省道江苏电大江都学院,江苏省,扬州市,江都区,e65e5c0497e83f04c909f0a3,教育培训,图书馆
江都区丁沟镇图书馆,32.56010864576755,119.682492,扬州市江都区三阳大道与三阳大街交叉路口往北约200米,江苏省,扬州市,江都区,91b80606d538068ad8eced24,教育培训,图书馆
高邮市图书馆新馆,32.782552360608385,119.500876,江苏省扬州市高邮市绿扬路,江苏省,扬州市,高邮市,89f2912fb50c4c07a8f0cd40,教育培训,图书馆
扬州市图书馆,32.394464959062866,119.378538,扬州市邗江区新城西区文昌西路466号,江苏省,扬州市,邗江区,2470d958c31ab170306212bb,教育培训,图书馆
鉴真图书馆,32.425446622962916,119.418903,江苏省扬州市邗江区鉴真路1号大明寺院内,江苏省,扬州市,邗江区,bff8fa7d6f739bddc8213d00,教育培训,图书馆
扬州市图书馆(分馆),32.39318096132714,119.416428,江苏省扬州市邗江区维扬路351号,江苏省,扬州市,邗江区,0cf3199dac3f32d36b49f34a,教育培训,图书馆
扬州市邗江区图书馆,32.387749542893665,119.404893,邗江区邗江中路553号(山姆月城对面),江苏省,扬州市,邗江区,72e57fd7f17298aff8dc857d,教育培训,图书馆
扬州市图书馆(智谷分馆),32.360330421638636,119.424965,江苏省扬州市邗江区扬子江中路180号,江苏省,扬州市,邗江区,3c6fab2d4e99f6d732870ae0,教育培训,图书馆
扬州大学(荷花池校区)-逸夫图书馆,32.38657939205715,119.431666,江苏省扬州市邗江区大学南路88号扬州大学荷花池校区内,江苏省,扬州市,邗江区,764672e5acb4d2ad94ec847d,教育培训,图书馆
邗江区城市书房,32.38759078664075,119.404781,邗江中路巴黎春天底商(邗江文化馆楼下),江苏省,扬州市,邗江区,5a23a3737df5c5eb2b06ce26,教育培训,图书馆
24小时城市书房,32.37748750001271,119.417971,江苏省扬州市邗江区维扬路112号,江苏省,扬州市,邗江区,00f120b2f31884e5c61b75cb,教育培训,图书馆
城市书房(四望亭路分馆),32.399419781036144,119.418055,扬州市邗江区任庄巷弘扬花园南侧约70米,江苏省,扬州市,邗江区,4e6384a9cfc42a290869d959,教育培训,图书馆
扬州大学(瘦西湖校区)-敬文图书馆,32.402002564582475,119.430294,邗江区四望亭路180号(扬大师院)扬州大学瘦西湖校区敬文图书馆,江苏省,扬州市,邗江区,e2fdb672890bf261f23cba6f,教育培训,图书馆
扬州职业大学-图书馆,32.39675313381914,119.385622,江苏省扬州市邗江区文昌西路458号扬州市职业大学内,江苏省,扬州市,邗江区,9218def1378a910ac5effb8b,教育培训,图书馆
江海职业技术学院-图书馆,32.32781817142136,119.440153,扬子江南路5号,江苏省,扬州市,邗江区,e34384d8dcf951c143ab9af8,教育培训,图书馆
城市书房,32.4037976180951,119.437125,扬州市邗江区大虹桥路扬州大学-附属中学东北侧约150米,江苏省,扬州市,邗江区,b831c8129527612a3c9a5ef3,教育培训,图书馆
半岛公园城市书房,32.37502874474904,119.392515,扬州市邗江区兴城西路金水桥花园西南侧约210米,江苏省,扬州市,邗江区,e26262755bdd9d59deee8b61,教育培训,图书馆
扬州市少儿图书馆,32.393086278761565,119.416354,江苏省扬州市邗江区维扬路351号,江苏省,扬州市,邗江区,3f19af86904d58a009a8d47a,教育培训,图书馆
扬州市无障碍图书馆,32.39428633302178,119.378522,扬州市邗江区新城西区文昌西路466号,江苏省,扬州市,邗江区,a24b0bf8766715e2c4f0255e,教育培训,图书馆
图书馆,32.38431609748963,119.401707,邗江中路368号,江苏省,扬州市,邗江区,65ffed799629d94b2b201abd,教育培训,图书馆
宋夹城24小时自助图书馆,32.4167976776062,119.429758,扬州市邗江区长春路,江苏省,扬州市,邗江区,b784f2264e64b6158c55ec11,教育培训,图书馆
扬州市少年儿童图书馆(新城西区服务点),32.382333966372734,119.372981,江苏省扬州市邗江区绿杨路596号4楼,江苏省,扬州市,邗江区,85f6b7c1d664303a9ce3214a,教育培训,图书馆
扬州市图书馆(文汇街道梅香苑分馆),32.378570145810606,119.413929,兴城西路45号梅香苑内,江苏省,扬州市,邗江区,563ce1331b341998d23ce38a,教育培训,图书馆
扬州市图书馆春江社区分馆,32.379091191257004,119.425811,扬州市邗江区春江花园巷春江花园,江苏省,扬州市,邗江区,ae37b6bad29017a288fc06f8,教育培训,图书馆
扬州大学扬子津西校区-图书馆,32.34447916955664,119.409572,江苏省扬州市邗江区华扬西路196号,江苏省,扬州市,邗江区,3a4219473a1571b2f7e73b79,教育培训,图书馆
扬州新东方中学-图书馆,32.427046367544804,119.406946,扬州市邗江区司徒庙路扬州新东方中学,江苏省,扬州市,邗江区,5850ec19d03fb75d6f3e1b3b,教育培训,图书馆
江苏旅游职业学院-图书馆,32.304040239949686,119.418387,扬州市邗江区毓秀路江苏旅游职业学院(新校区),江苏省,扬州市,邗江区,d5ff0733172644d158f6be30,教育培训,图书馆
扬州市图书馆-24小时自助图书馆,32.3943568639331,119.378343,文昌西路466号,江苏省,扬州市,邗江区,5f4580ee9488d895c72ba137,教育培训,图书馆
南京邮电大学通达学院-图书馆,32.33349483231873,119.410072,江苏省扬州市邗江区润扬南路33号,江苏省,扬州市,邗江区,8c366e31f472320a5a3ac86a,教育培训,图书馆
江海学院-阅览室,32.32797403271985,119.440549,扬州市邗江区村西中心路江海职业技术学院,江苏省,扬州市,邗江区,4787d847f3fd56f86018090c,教育培训,其他
扬州大学广陵学院新校区图书馆,32.30902627255985,119.411295,邗江南路199号,江苏省,扬州市,邗江区,92a4a7653fbbb1de220220f5,教育培训,图书馆
气味图书馆(京华城),32.386469540517,119.380917,京华城路168号京华城2F层,江苏省,扬州市,邗江区,612d7f0589b896676da3cc0f,教育培训,图书馆
仪征市图书馆,32.27154996171928,119.178696,扬州市仪征市解放西路205号,江苏省,扬州市,仪征市,d24e48eb450c90b4afee7a4c,教育培训,图书馆
仪征市化纤图书馆,32.287327029848164,119.164741,江苏省扬州市仪征市真州镇仪征市化纤环东路23号图书馆,江苏省,扬州市,仪征市,6711aebf2fc63037b6147fec,教育培训,图书馆
扬州市少儿图书馆(朴席分馆),32.29608515847559,119.32476,扬州市仪征市友爱路扬州市经济开发区朴席镇人民政府西南侧约260米,江苏省,扬州市,仪征市,82a9ec829b321f9fc6effb5c,教育培训,图书馆
泗阳县图书馆,33.71939898121155,118.71096,市民东道36号,江苏省,宿迁市,泗阳县,0463b5c1fb5c3d08a104646a,教育培训,图书馆
泗阳县图书馆24小时自助图书馆,33.72491550313463,118.669809,江苏省宿迁市泗阳县西安路与长春西路交叉口西康健身中心内,江苏省,宿迁市,泗阳县,d5d5d2dbcbe841c35d0d02b8,教育培训,图书馆
