name,longitude,latitude,address,cityname,type
濮阳县图书馆新馆,115.06000381373677,35.71461404359594,Z020南100米,濮阳市,科教文化服务;图书馆;图书馆
清丰县图书馆马庄桥镇分馆,115.0693663208645,35.82945357711861,,濮阳市,科教文化服务;图书馆;图书馆
清丰县图书馆,115.08374762414985,35.888339087255055,文化路西段,濮阳市,科教文化服务;图书馆;图书馆
儿童绘本图书馆,115.0940779059518,35.87488644767322,江渎路清丰县明月湖小学东北侧约50米,濮阳市,科教文化服务;图书馆;图书馆
光明图书馆,115.2079514115887,35.946682489220606,,濮阳市,科教文化服务;图书馆;图书馆
南乐县图书馆开元路分馆,115.18388942110714,36.06065185420327,开元路356号附近,濮阳市,科教文化服务;图书馆;图书馆
南乐县图书馆,115.19013112785615,36.05913427940586,城关镇化工路01号,濮阳市,科教文化服务;图书馆;图书馆
台前县图书馆,115.83998923887765,35.94947071714758,台前县电子商务产业园2层,濮阳市,科教文化服务;图书馆;图书馆
黄淮学院(南区)-驻马店市图书馆,113.99632726843956,33.002391936934984,开源大道,驻马店市,科教文化服务;图书馆;图书馆
驻马店市职工图书馆(装修中),114.00856413745066,33.003495119324015,正阳路瀚宇天中豪园东侧约150米,驻马店市,科教文化服务;图书馆;图书馆
驻马店职业技术学院-图书馆,113.98804295297133,32.99773994466768,置地大道517(驻马店职业技术学院),驻马店市,科教文化服务;图书馆;图书馆
天中书苑盘龙山城市书房,113.98795950727533,32.986978941262166,,驻马店市,科教文化服务;图书馆;图书馆
驻马店市图书馆靖宇分馆,114.02175121649147,32.967408538623005,人民街137号,驻马店市,科教文化服务;图书馆;图书馆
驿城区少儿图书馆,114.02532125445784,32.97069611008995,人民街256号,驻马店市,科教文化服务;图书馆;图书馆
遂平县图书馆,113.99698369390319,33.14043598120863,建设路217号,驻马店市,科教文化服务;图书馆;图书馆
文化局图书馆,113.99671958867845,33.14049109199671,,驻马店市,科教文化服务;图书馆;图书馆
上蔡县图书馆,114.25780992360167,33.26190738763718,东大街48正西方向40米,驻马店市,科教文化服务;图书馆;图书馆
童画家美术教育大树公益图书馆,114.23769013984226,33.27293009392338,鹏宇二期a区南门内街刘记全羊后面街道,驻马店市,科教文化服务;图书馆;图书馆
确山县图书馆,114.01725833855038,32.79785180286462,解放路61号,驻马店市,科教文化服务;图书馆;图书馆
西平县图书馆,114.0193426935878,33.38082149596662,柏城大道71号,驻马店市,科教文化服务;图书馆;图书馆
汝南县图书馆,114.3373197512365,33.009442979399864,S219与天中山路交叉口西南方向140米,驻马店市,科教文化服务;图书馆;图书馆
大眼睛儿童图书馆,114.01202314396409,33.38111948637027,东后街西平县第二人民医院东南侧约110米,驻马店市,科教文化服务;图书馆;图书馆
紫荆荣帆儿童青少年共享图书馆,113.9832245135562,33.38164791452041,西平大道(西平县柏亭朱洪小学西南侧),驻马店市,科教文化服务;图书馆;图书馆
现刊阅览室,114.0195709476892,33.38082985457363,柏城大道71号附近,驻马店市,科教文化服务;图书馆;图书馆
平舆县图书馆,114.60094019531556,32.94590804742268,德馨路华鼎天下城西侧约110米,驻马店市,科教文化服务;图书馆;图书馆
平舆县新时代智慧图书馆,114.59514064686867,32.97006201661214,奚仲公园,驻马店市,科教文化服务;图书馆;图书馆
平舆县第十二小学阅览室,114.60381975840893,32.949641249559704,丰收路平舆县第十二小学东南侧,驻马店市,科教文化服务;图书馆;图书馆
萌卡纳儿童绘本图书馆,113.32904025993052,32.730519932109814,花坛路懿丰幼儿园对面,驻马店市,科教文化服务;图书馆;图书馆
泌阳县图书馆,113.31243207311857,32.71939090766015,古城街道泌水镇人民路50号,驻马店市,科教文化服务;图书馆;图书馆
正阳县图书馆,114.3756167828226,32.600873962138614,真阳镇广场北巷2号,驻马店市,科教文化服务;图书馆;图书馆
新蔡县图书馆(建设中),114.92922093415778,32.7189360367531,西杜庄北,驻马店市,科教文化服务;图书馆;图书馆
樊登读书,114.28296974762334,35.746026059666,,鹤壁市,科教文化服务;图书馆;图书馆
小雨滴儿童绘本图书馆(三和店),114.28923149517057,35.73058835958588,二支渠北巷139,鹤壁市,科教文化服务;图书馆;图书馆
大树公益图书馆,114.29048225627491,35.73547305285571,嵩山路阳光家天下,鹤壁市,科教文化服务;图书馆;图书馆
白寺乡文化中心图书馆,114.41969233230456,35.6790942904326,S305白寺乡第一初级中学东南侧约30米,鹤壁市,科教文化服务;图书馆;图书馆
自由读书社南环路西二路口,114.18549348796222,35.59649978228701,朝歌南路西二路口,鹤壁市,科教文化服务;图书馆;图书馆
浚县图书馆,114.53268968349136,35.68168707988359,鹤壁市浚县浚州大道与黄河路交叉口西南角文化艺术中心D区2楼,鹤壁市,科教文化服务;图书馆;图书馆
河南省图书馆,113.61475968791264,34.7383179221109,嵩山南路76号,郑州市,科教文化服务;图书馆;图书馆
中原区图书馆,113.5996109698848,34.73200242148956,陇海西路96号,郑州市,科教文化服务;图书馆;图书馆
郑州大学医学院图书馆,113.63272987484171,34.744550291474184,大学路40号郑州大学医学院,郑州市,科教文化服务;图书馆;图书馆
郑州大学南校区图书馆,113.62671176528808,34.737832397737215,大学路75号,郑州市,科教文化服务;图书馆;图书馆
河南工业大学图书馆(河南工业大学校医院东),113.61416954293117,34.73392738953855,嵩山南路140号,郑州市,科教文化服务;图书馆;图书馆
城市书房,113.63184567033326,34.73451291502229,大学北路9号,郑州市,科教文化服务;图书馆;图书馆
河南省少年儿童图书馆,113.6519822160734,34.76504721314237,健康路131号,郑州市,科教文化服务;图书馆;图书馆
电教图书馆,113.60224046144671,34.74879196658424,桐柏路62号,郑州市,科教文化服务;图书馆;图书馆
河南工程学院桐柏路校区自然科学书库,113.60246239562171,34.74848815146161,桐柏北路62号院附近,郑州市,科教文化服务;图书馆;图书馆
DU·书咖少儿图书馆,113.58869641825997,34.76816622943366,西站路1号院附近,郑州市,科教文化服务;图书馆;图书馆|科教文化服务;培训机构;培训机构
河南工程学院自然科学书库,113.60249455247596,34.74847057973754,桐柏北路62号院附近,郑州市,科教文化服务;图书馆;图书馆
24小时自助图书馆,113.6121401190902,34.73765564547468,嵩山南路76-5,郑州市,科教文化服务;图书馆;图书馆
河医南社区电子阅览室,113.63582907674058,34.74294132069645,京广路街道中原东路78号河医附小,郑州市,科教文化服务;图书馆;图书馆
知阅儿童绘本图书馆(星汇城馆),113.61382349936679,34.70606634119159,郑密路126号,郑州市,科教文化服务;图书馆;图书馆
24小时自助图书馆,113.60149621654327,34.74608828591108,桐柏北路58-6号附近,郑州市,科教文化服务;图书馆;图书馆
郑州市二七区图书馆国花分馆,113.62283586068881,34.75176587384213,棉纺东路,郑州市,科教文化服务;图书馆;图书馆
悠贝亲子图书馆锦绣城馆,113.61052704703043,34.754932522468096,棉纺西路工人路锦绣城汇悦儿童城3层安吉国际内,郑州市,科教文化服务;图书馆;图书馆
渔社图书馆,113.69233531717697,34.757834199381804,金水路与未来路交叉口东南角金水升龙广场A区北街2层,郑州市,科教文化服务;图书馆;图书馆
郑州市二七区图书馆金海分馆,113.63118538378029,34.728557651661845,大学中路86-1,郑州市,科教文化服务;图书馆;图书馆
管城回族区图书馆,113.68474083661839,34.733030609154355,货站街98号,郑州市,科教文化服务;图书馆;图书馆
郑州大学北校区图书馆,113.65119078396305,34.77681541601604,文化路街道文化路97号郑州大学北校区,郑州市,科教文化服务;图书馆;图书馆
郑州市二七区图书馆陇海分馆,113.62730819650004,34.72774082961132,汝河路28号附近,郑州市,科教文化服务;图书馆;图书馆
中原工学院西区-图书馆,113.57638329834928,34.7426426537632,中原西路41号,郑州市,科教文化服务;图书馆;图书馆
中原区图书馆城开社区分馆,113.60190675970432,34.77305032681443,桐柏北路100号附近,郑州市,科教文化服务;图书馆;图书馆
郑州铁路职业技术学院幸福路校区图书馆,113.63935643972407,34.73505572584844,京广路街道幸福路2号郑州铁路职业技术学院幸福路校区,郑州市,科教文化服务;图书馆;图书馆
郑州市二七区图书馆绿云分馆,113.62218241932509,34.71987301607898,政通路与淮南街交叉路口往西约100米,郑州市,科教文化服务;图书馆;图书馆
郑州市金水区图书馆,113.6292843871064,34.81500680496901,索凌路与国基路交汇处向东200米路北,郑州市,科教文化服务;图书馆;图书馆
河南财经政法大学图书馆,113.65028928737637,34.798184116392356,文化路80号,郑州市,科教文化服务;图书馆;图书馆
河南省少年儿童图书馆24小时自助多媒体图书馆,113.65211439417892,34.76500693100412,健康路126号附近,郑州市,科教文化服务;图书馆;图书馆
黄河科技学院图书馆,113.66768319336758,34.684092824727216,紫荆山南路666号,郑州市,科教文化服务;图书馆;图书馆
中州大学航海校区图书馆,113.64628684119828,34.713636725979285,京广南路,郑州市,科教文化服务;图书馆;图书馆
河南省重点中专图书馆,113.64620027359446,34.71382677562102,京广南路郑州市财贸学校,郑州市,科教文化服务;图书馆;图书馆
悠贝亲子图书馆(大润发馆),113.67103030003041,34.73534721564639,陇海路紫荆山路大润发旁方圆创世B座1815优问少儿编程内,郑州市,科教文化服务;图书馆;图书馆
河南交通职业技术学院图书馆,113.62466486698277,34.71146912169818,航海中路165河南交通职业技术学院内,郑州市,科教文化服务;图书馆;图书馆
河南农业大学图书馆,113.65151529828991,34.779954864049124,农大校内,郑州市,科教文化服务;图书馆;图书馆
郑州市二七区图书馆郦都分馆,113.61525673552599,34.707473864397095,,郑州市,科教文化服务;图书馆;图书馆
郑州轻工业大学图书馆,113.64299941620997,34.79262147474416,东风路5号,郑州市,科教文化服务;图书馆;图书馆
儿童绘本图书馆,113.66854677443442,34.69654952669632,紫荆山南路花都港湾11号楼二单元一楼西户,郑州市,科教文化服务;图书馆;图书馆
悠贝亲子图书馆(国贸360馆),113.66734874196307,34.77946222706365,花园路国贸360三楼B313培飞数学思维馆内,郑州市,科教文化服务;图书馆;图书馆
郑州市财贸学校图书馆,113.64621619496741,34.71380993336197,航海中路77号,郑州市,科教文化服务;图书馆;图书馆
郑州高新技术产业开发区图书馆,113.55263925433555,34.79561538024362,金梭路21号附近,郑州市,科教文化服务;图书馆;图书馆
河南轻工职业学院西区-图书馆,113.63971503259938,34.789657849866764,园田路2号,郑州市,科教文化服务;图书馆;图书馆
河南农业大学图书馆24h自助借书亭,113.65112487511566,34.77954153323942,励耕路与明礼路交叉口北50米,郑州市,科教文化服务;图书馆;图书馆
金水区图书馆南阳新村办事处党群服务中心分馆,113.62752617160069,34.77985816163757,农业路168号金水区图书馆,郑州市,科教文化服务;图书馆;图书馆
铁路新村社区少儿图书馆,113.67745496988952,34.73006602367826,城东南路265附近,郑州市,科教文化服务;图书馆;图书馆
河南应用技术职业学院图书馆,113.52683645276328,34.76785737065304,郑上路548号,郑州市,科教文化服务;图书馆;图书馆
中国数字图书馆河南中医分馆,113.68952869334647,34.75998674561953,金水路1号附近,郑州市,科教文化服务;图书馆;图书馆
河南商务学校图书馆,113.64404302585264,34.80280508672692,博颂路6号,郑州市,科教文化服务;图书馆;图书馆
郑州大学新校区图书馆,113.52621138211825,34.811834993467116,科学大道100号郑州大学新校区毓秀路,郑州市,科教文化服务;图书馆;图书馆
郑州经济技术开发区图书馆,113.73509188508092,34.704109893572685,第三大街和经南五路辅路交叉口向东三百米路南(经开第一幼儿园),郑州市,科教文化服务;图书馆;图书馆
蓝调书咖,113.67730047675198,34.793317969261274,鑫苑路7号中国烟草总公司职工进修学院1号楼西配楼2层,郑州市,科教文化服务;图书馆;图书馆
朝凤路小学-自助图书馆,113.72125762788382,34.71963390466864,朝凤路启明广场底商,郑州市,科教文化服务;图书馆;图书馆
郑东新区CBD自助图书馆,113.72050488049784,34.75647842285844,金水东路,郑州市,科教文化服务;图书馆;图书馆
